0.000000000000000000e+00,0.000000000000000000e+00
3.800577531747492799e+01,0.000000000000000000e+00
3.810577642373806384e+01,4.220911031860859587e-04
3.820577040478072206e+01,1.688274190046066582e-03
3.830575013995036215e+01,3.798278688896342299e-03
3.840570851772218930e+01,6.751653968022874354e-03
3.850563844024274829e+01,1.054776981649058025e-02
3.860553282784920270e+01,1.518581711559467001e-02
3.870538462355639808e+01,2.066480869928367589e-02
3.880518679750380784e+01,2.698358040145256570e-02
3.890493235135470940e+01,3.414079228748615608e-02
3.900461432263998063e+01,4.213493006703848687e-02
3.910422578903919799e+01,5.096430668460245894e-02
3.920375987259188122e+01,6.062706408400846819e-02
3.930320974383197807e+01,7.112117514253302186e-02
3.940256862583893849e+01,8.244444577004857166e-02
3.950182979819900453e+01,9.459451716814584743e-02
3.960098660087064104e+01,1.075688682439182864e-01
3.970003243794833026e+01,1.213648181727452896e-01
3.979896078131933024e+01,1.359795291041142051e-01
3.989776517420828128e+01,1.514100090042840019e-01
3.999643923460489958e+01,1.676531146292936092e-01
4.009497665857043103e+01,1.847055546217053201e-01
4.019337122341882207e+01,2.025638927241125709e-01
4.029161679076900526e+01,2.212245511024971967e-01
4.038970730946505228e+01,2.406838137721529491e-01
4.048763681836134509e+01,2.609378301189811955e-01
4.058539944897026430e+01,2.819826185087386805e-01
4.068298942797035522e+01,3.038140699768228647e-01
4.078040107957326654e+01,3.264279519911454375e-01
4.087762882774809725e+01,3.498199122805923378e-01
4.097466719830227078e+01,3.739854827216613220e-01
4.107151082081832527e+01,3.989200832758008075e-01
4.116815443044638556e+01,4.246190259701728142e-01
4.126459286955251571e+01,4.510775189144692887e-01
4.136082108922334299e+01,4.782906703467118548e-01
4.145683415062782018e+01,5.062534927009252339e-01
4.155262722623718474e+01,5.349609066898085574e-01
4.164819560090459305e+01,5.644077453956500845e-01
4.174353467280609209e+01,5.945887583629227979e-01
4.183863995424489701e+01,6.254986156861794822e-01
4.193350707232124108e+01,6.571319120870584563e-01
4.202813176947023521e+01,6.894831709744579928e-01
4.212250990387048688e+01,7.225468484821083726e-01
4.221663744972630639e+01,7.563173374780680636e-01
4.231051049742666237e+01,7.907889715408625841e-01
4.240412525358413376e+01,8.259560288972470632e-01
4.249747804095727588e+01,8.618127363168527344e-01
4.259056529825998183e+01,8.983532729591829913e-01
4.268338357986153397e+01,9.355717741687421540e-01
4.277592955538115405e+01,9.734623352143050301e-01
4.286820000918091011e+01,1.012019014968614350e+00
4.296019183976100209e+01,1.051235839525046512e+00
4.305190205906141898e+01,1.091106805748061293e+00
4.314332779167408916e+01,1.131625884754506872e+00
4.323446627396958775e+01,1.172787025323074328e+00
4.332531485314260777e+01,1.214584157229531058e+00
4.341587098618025919e+01,1.257011194505512242e+00
4.350613223875738100e+01,1.300062038618941429e+00
4.359609628406300175e+01,1.343730581574435590e+00
4.368576090156201275e+01,1.388010708932138959e+00
4.377512397569611835e+01,1.432896302743832839e+00
4.386418349452810617e+01,1.478381244405253314e+00
4.395293754833333821e+01,1.524459417423777330e+00
4.404138432814241355e+01,1.571124710100916699e+00
4.412952212423881093e+01,1.618371018129140637e+00
4.421734932461521339e+01,1.666192247102830759e+00
4.430486441339225223e+01,1.714582314943263075e+00
4.439206596920315917e+01,1.763535154237733771e+00
4.447895266354788646e+01,1.813044714493102783e+00
4.456552325912000612e+01,1.863104964304120204e+00
4.465177660810971361e+01,1.913709893437131493e+00
4.473771165048608367e+01,1.964853514829790981e+00
4.482332741226163364e+01,2.016529866507613011e+00
4.490862300374220695e+01,2.068733013418263322e+00
4.499359761776494082e+01,2.121457049184615418e+00
4.507825052792709641e+01,2.174696097777686798e+00
4.516258108680838745e+01,2.228444315110639895e+00
4.524658872418925881e+01,2.282695890555179741e+00
4.533027294526753082e+01,2.337445048381666002e+00
4.541363332887572568e+01,2.392686049124382652e+00
4.549666952570118639e+01,2.448413190873463208e+00
4.557938125651106986e+01,2.504620810494999628e+00
4.566176831038415429e+01,2.561303284780907408e+00
4.574383054295132212e+01,2.618455031530229071e+00
4.582556787464642412e+01,2.676070510563431259e+00
4.590698028896915872e+01,2.734144224671520185e+00
4.598806783076150140e+01,2.792670720501549297e+00
4.606883060449909806e+01,2.851644589380358141e+00
4.614926877259897253e+01,2.911060468078209951e+00
4.622938255374479155e+01,2.970913039514116338e+00
4.630917222123076016e+01,3.031197033404570362e+00
4.638863810132531285e+01,3.091907226857507407e+00
4.646778057165548859e+01,3.153038444913133898e+00
4.654660005961291347e+01,3.214585561033473926e+00
4.662509704078217254e+01,3.276543497542304451e+00
4.670327203739233823e+01,3.338907226017216789e+00
4.678112561679228065e+01,3.401671767635475074e+00
4.685865838995034949e+01,3.464832193475414712e+00
4.693587100997897466e+01,3.528383624774994676e+00
4.701276417068457647e+01,3.592321233149125437e+00
4.708933860514326852e+01,3.656640240767457417e+00
4.716559508430258063e+01,3.721335920494133198e+00
4.724153441560958555e+01,3.786403595991131077e+00
4.731715744166554316e+01,3.851838641786652584e+00
4.739246503890731788e+01,3.917636483310136253e+00
4.746745811631567591e+01,3.983792596895291194e+00
4.754213761415050499e+01,4.050302509752615521e+00
4.761650450271303470e+01,4.117161799912797626e+00
4.769055978113503613e+01,4.184366096142356106e+00
4.776430447619497244e+01,4.251911077832847496e+00
4.783773964116100075e+01,4.319792474864933673e+00
4.791086635466074028e+01,4.388006067448595005e+00
4.798368571957766449e+01,4.456547685940679848e+00
4.805619886197393242e+01,4.525413210640976125e+00
4.812840693003949610e+01,4.594598571568007550e+00
4.820031109306721362e+01,4.664099748215619456e+00
4.827191254045379765e+01,4.733912769291457323e+00
4.834321248072625110e+01,4.804033712438387838e+00
4.841421214059361944e+01,4.874458703939883897e+00
4.848491276402361905e+01,4.945183918410344326e+00
4.855531561134396412e+01,5.016205578471279125e+00
4.862542195836797987e+01,5.087519954414303491e+00
4.869523309554418233e+01,5.159123363851819022e+00
4.876475032712946955e+01,5.231012171356193008e+00
4.883397497038557589e+01,5.303182788088297350e+00
4.890290835479838449e+01,5.375631671416157609e+00
4.897155182131977114e+01,5.448355324524507992e+00
4.903990672163150322e+01,5.521350296015936188e+00
4.910797441743090985e+01,5.594613179504341005e+00
4.917575627973783270e+01,5.668140613201356537e+00
4.924325368822252358e+01,5.741929279496399197e+00
4.931046803055402705e+01,5.815975904530949592e+00
4.937740070176869267e+01,5.890277257767619012e+00
4.944405310365838346e+01,5.964830151554648019e+00
4.951042664417794015e+01,6.039631440686267005e+00
4.957652273687159550e+01,6.114678021959533361e+00
4.964234280031779178e+01,6.189966833728034246e+00
4.970788825759212415e+01,6.265494855453051848e+00
4.977316053574790544e+01,6.341259107252484206e+00
4.983816106531400436e+01,6.417256649448069616e+00
4.990289127980955897e+01,6.493484582111258341e+00
4.996735261527515348e+01,6.569940044608133967e+00
5.003154650982003204e+01,6.646620215143726362e+00
5.009547440318502964e+01,6.723522310306092820e+00
5.015913773632080108e+01,6.800643584610479131e+00
5.022253795098094287e+01,6.877981330043866137e+00
5.028567648932965284e+01,6.955532875610217936e+00
5.034855479356359353e+01,7.033295586876647576e+00
5.041117430554752588e+01,7.111266865520884828e+00
5.047353646646340053e+01,7.189444148880143715e+00
5.053564271647253037e+01,7.267824909501718444e+00
5.059749449439048874e+01,7.346406654695532445e+00
5.065909323737444936e+01,7.425186926088775508e+00
5.072044038062251303e+01,7.504163299182894598e+00
5.078153735708482230e+01,7.583333382913052034e+00
5.084238559718603767e+01,7.662694819210313035e+00
5.090298652855891959e+01,7.742245282566605269e+00
5.096334157578864676e+01,7.821982479602701765e+00
5.102345216016762208e+01,7.901904148639284919e+00
5.108331969946043216e+01,7.982008059271285205e+00
5.114294560767864084e+01,8.062292011945551451e+00
5.120233129486521051e+01,8.142753837542006323e+00
5.126147816688816050e+01,8.223391396958358968e+00
5.132038762524330622e+01,8.304202580698504477e+00
5.137906106686567398e+01,8.385185308464626175e+00
5.143749988394942818e+01,8.466337528753149044e+00
5.149570546377606917e+01,8.547657218454581596e+00
5.155367918855053233e+01,8.629142382457303029e+00
5.161142243524503925e+01,8.710791053255348970e+00
5.166893657545045926e+01,8.792601290560286387e+00
5.172622297523489010e+01,8.874571180917159907e+00
5.178328299500930143e+01,8.956698837324600149e+00
5.184011798939992133e+01,9.038982398859099376e+00
5.189672930712728061e+01,9.121420030303484694e+00
5.195311829089156674e+01,9.204009921779636727e+00
5.200928627726418085e+01,9.286750288385423602e+00
5.206523459658522768e+01,9.369639369835930154e+00
5.212096457286683204e+01,9.452675430108921972e+00
5.217647752370196912e+01,9.535856757094629543e+00
5.223177476017873033e+01,9.619181662249756570e+00
5.228685758679979756e+01,9.702648480255836816e+00
5.234172730140691954e+01,9.786255568681808015e+00
5.239638519511033365e+01,9.870001307650891675e+00
5.245083255222279206e+01,9.953884099511716599e+00
5.250507065019819208e+01,1.003790236851371453e+01
5.255910075957459071e+01,1.012205456048672225e+01
5.261292414392141126e+01,1.020633914252482555e+01
5.266654205979075698e+01,1.029075460267438835e+01
5.271995575667266820e+01,1.037529944962626871e+01
5.277316647695414531e+01,1.045997221241218078e+01
5.282617545588189500e+01,1.054477144010520817e+01
5.287898392152852267e+01,1.062969570152438337e+01
5.293159309476222063e+01,1.071474358494338652e+01
5.298400418921966093e+01,1.079991369780326060e+01
5.303621841128207848e+01,1.088520466642914997e+01
5.308823696005439530e+01,1.097061513575103220e+01
5.314006102734726511e+01,1.105614376902838281e+01
5.319169179766195299e+01,1.114178924757877809e+01
5.324313044817788665e+01,1.122755027051034737e+01
5.329437814874286516e+01,1.131342555445810838e+01
5.334543606186572617e+01,1.139941383332407732e+01
5.339630534271146445e+01,1.148551385802116620e+01
5.344698713909863841e+01,1.157172439622081228e+01
5.349748259149901486e+01,1.165804423210429519e+01
5.354779283303933823e+01,1.174447216611770095e+01
5.359791898950517464e+01,1.183100701473052752e+01
5.364786217934668144e+01,1.191764761019782881e+01
5.369762351368630249e+01,1.200439280032591505e+01
5.374720409632825380e+01,1.209124144824153468e+01
5.379660502376974307e+01,1.217819243216452030e+01
5.384582738521386602e+01,1.226524464518383439e+01
5.389487226258404462e+01,1.235239699503698141e+01
5.394374073054006402e+01,1.243964840389276638e+01
5.399243385649549509e+01,1.252699780813730079e+01
5.404095270063654510e+01,1.261444415816331244e+01
5.408929831594222293e+01,1.270198641816258700e+01
5.413747174820578323e+01,1.278962356592163019e+01
5.418547403605737856e+01,1.287735459262041893e+01
5.423330621098786253e+01,1.296517850263424876e+01
5.428096929737372278e+01,1.305309431333859571e+01
5.432846431250299446e+01,1.314110105491699620e+01
5.437579226660227505e+01,1.322919777017185794e+01
5.442295416286459186e+01,1.331738351433823198e+01
5.446995099747823588e+01,1.340565735490040034e+01
5.451678375965641266e+01,1.349401837141133242e+01
5.456345343166773887e+01,1.358246565531493211e+01
5.460996098886749905e+01,1.367099830977103814e+01
5.465630739972962715e+01,1.375961544948312465e+01
5.470249362587936304e+01,1.384831620052870527e+01
5.474852062212661252e+01,1.393709970019234667e+01
5.479438933649985444e+01,1.402596509680128811e+01
5.484010071028068722e+01,1.411491154956363303e+01
5.488565567803888712e+01,1.420393822840906495e+01
5.493105516766796370e+01,1.429304431383201113e+01
5.497630010042126258e+01,1.438222899673731447e+01
5.502139139094843756e+01,1.447149147828825022e+01
5.506632994733239173e+01,1.456083096975698687e+01
5.511111667112658807e+01,1.465024669237731381e+01
5.515575245739274379e+01,1.473973787719974737e+01
5.520023819473883009e+01,1.482930376494882196e+01
5.524457476535742018e+01,1.491894360588270985e+01
5.528876304506427886e+01,1.500865665965494244e+01
5.533280390333727183e+01,1.509844219517838937e+01
5.537669820335545978e+01,1.518829949049127315e+01
