5.760875014718889275e+01,6.649506678855525266e+00
5.763695846702270842e+01,6.745447516782073549e+00
5.766487951673693146e+01,6.841472371355570736e+00
5.769251884837340327e+01,6.937578713867798008e+00
5.771988186191647685e+01,7.033764114083431274e+00
5.774697381049033851e+01,7.130026235592447748e+00
5.777379980535229720e+01,7.226362831417437071e+00
5.780036482069054671e+01,7.322771739860068685e+00
5.782667369823452930e+01,7.419250880572000106e+00
5.785273115168575231e+01,7.515798250836544625e+00
5.787854177097656816e+01,7.612411922048335278e+00
5.790411002636415105e+01,7.709090036379027566e+00
5.792944027236658400e+01,7.805830803617955560e+00
5.795453675154771389e+01,7.902632498177317721e+00
5.797940359815712696e+01,7.999493456252221968e+00
5.800404484163131968e+01,8.096412073126456832e+00
5.802846440996192001e+01,8.193386800615567012e+00
5.805266613293653677e+01,8.290416144639278784e+00
5.807665374525758040e+01,8.387498662915799486e+00
5.810043088954413548e+01,8.484632962771106790e+00
5.812400111922182333e+01,8.581817699056696114e+00
5.814736790130528732e+01,8.679051572169615980e+00
5.817053461907777745e+01,8.776333326169188709e+00
5.819350457467210447e+01,8.873661746984938148e+00
5.821628099155705627e+01,8.971035660710780846e+00
5.823886701693317747e+01,9.068453931980675620e+00
5.826126572404162118e+01,9.165915462421356352e+00
5.828348011438967546e+01,9.263419189177964697e+00
5.830551311989633234e+01,9.360964083508642730e+00
5.832736760496120354e+01,9.458549149444451132e+00
5.834904636845982395e+01,9.556173422511092141e+00
5.837055214566842665e+01,9.653835968509250520e+00
5.839188761012092499e+01,9.751535882350403028e+00
5.841305537540089432e+01,9.849272286945307542e+00
5.843405799687113955e+01,9.947044332142375822e+00
5.845489797334329296e+01,1.004485119371338975e+01
5.847557774868989355e+01,1.014269207238416293e+01
5.849609971340116488e+01,1.024056619290788461e+01
5.851646620608868687e+01,1.033847280317893258e+01
5.853667951493803656e+01,1.043641117338520097e+01
5.855674187911241546e+01,1.053438059519699266e+01
5.857665549010913253e+01,1.063238038099068206e+01
5.859642249307075446e+01,1.073040986310542699e+01
5.861604498805274943e+01,1.082846839313135945e+01
5.863552503124918758e+01,1.092655534122764927e+01
5.865486463617818202e+01,1.102467009546909438e+01
5.867406577482853436e+01,1.112281206121982535e+01
5.869313037876911920e+01,1.122098066053280085e+01
5.871206034022233666e+01,1.131917533157397138e+01
5.873085751310306080e+01,1.141739552806982694e+01
5.874952371402428497e+01,1.151564071877735884e+01
5.876806072327076436e+01,1.161391038697530043e+01
5.878647028574183508e+01,1.171220402997572840e+01
5.880475411186447587e+01,1.181052115865503538e+01
5.882291387847780584e+01,1.190886129700344398e+01
5.884095122968995639e+01,1.200722398169218863e+01
5.885886777770840439e+01,1.210560876165757271e+01
5.887666510364466887e+01,1.220401519770116394e+01
5.889434475829431648e+01,1.230244286210538185e+01
5.891190826289314231e+01,1.240089133826381129e+01
5.892935710985039321e+01,1.249936022032558292e+01
5.894669276345985054e+01,1.259784911285326281e+01
5.896391666058949710e+01,1.269635763049353017e+01
5.898103021135061397e+01,1.279488539766025212e+01
5.899803479974693232e+01,1.289343204822930389e+01
5.901493178430458642e+01,1.299199722524467404e+01
5.903172249868354982e+01,1.309058058063539498e+01
5.904840825227110201e+01,1.318918177494279931e+01
5.906499033075805016e+01,1.328780047705767764e+01
5.908146999669823174e+01,1.338643636396697545e+01
5.909784849005186658e+01,1.348508912050954578e+01
5.911412702871331959e+01,1.358375843914066294e+01
5.913030680902380709e+01,1.368244401970485313e+01
5.914638900626951568e+01,1.378114556921682876e+01
5.916237477516565946e+01,1.387986280165002384e+01
5.917826525032690910e+01,1.397859543773261670e+01
5.919406154672466869e+01,1.407734320475054446e+01
5.920976476013161260e+01,1.417610583635740262e+01
5.922537596755389444e+01,1.427488307239081777e+01
5.924089622765146146e+01,1.437367465869514582e+01
5.925632658114682982e+01,1.447248034695017083e+01
5.927166805122268300e+01,1.457129989450558405e+01
5.928692164390869834e+01,1.467013306422107277e+01
5.930208834845790022e+01,1.476897962431170974e+01
5.931716913771289512e+01,1.486783934819852959e+01
5.933216496846227983e+01,1.496671201436401510e+01
5.934707678178759949e+01,1.506559740621237076e+01
5.936190550340107563e+01,1.516449531193436329e+01
5.937665204397440277e+01,1.526340552437655163e+01
5.939131729945897575e+01,1.536232784091479076e+01
5.940590215139769015e+01,1.546126206333176789e+01
5.942040746722865663e+01,1.556020799769851415e+01
5.943483410058104255e+01,1.565916545425966966e+01
5.944918289156331781e+01,1.575813424732240264e+01
5.946345466704407556e+01,1.585711419514883680e+01
5.947765024092571196e+01,1.595610511985185909e+01
5.949177041441113545e+01,1.605510684729419069e+01
5.950581597626374730e+01,1.615411920699059678e+01
5.951978770306087085e+01,1.625314203201312324e+01
5.953368635944083564e+01,1.635217515889926787e+01
5.954751269834390115e+01,1.645121842756293873e+01
5.956126746124719062e+01,1.655027168120815517e+01
5.957495137839384114e+01,1.664933476624537079e+01
5.958856516901650480e+01,1.674840753221029388e+01
5.960210954155537166e+01,1.684748983168519487e+01
5.961558519387089916e+01,1.694658152022253361e+01
5.962899281345135449e+01,1.704568245627086753e+01
5.964233307761537617e+01,1.714479250110298025e+01
5.965560665370963989e+01,1.724391151874610273e+01
5.966881419930179220e+01,1.734303937591418432e+01
5.968195636236880830e+01,1.744217594194216048e+01
5.969503378148087336e+01,1.754132108872213180e+01
5.970804708598090116e+01,1.764047469064136919e+01
5.972099689615986051e+01,1.773963662452213441e+01
5.973388382342796632e+01,1.783880676956319178e+01
5.974670847048192002e+01,1.793798500728303225e+01
5.975947143146822071e+01,1.803717122146467844e+01
5.977217329214274599e+01,1.813636529810206000e+01
5.978481463002664498e+01,1.823556712534790947e+01
5.979739601455863607e+01,1.833477659346310418e+01
5.980991800724386565e+01,1.843399359476742561e+01
5.982238116179939169e+01,1.853321802359169723e+01
5.983478602429632076e+01,1.863244977623125109e+01
5.984713313329881146e+01,1.873168875090062002e+01
5.985942301999993020e+01,1.883093484768956927e+01
5.987165620835445168e+01,1.893018796852022589e+01
5.988383321520874603e+01,1.902944801710547651e+01
5.989595455042778127e+01,1.912871489890837395e+01
5.990802071701929776e+01,1.922798852110274481e+01
5.992003221125529677e+01,1.932726879253478458e+01
5.993198952279082192e+01,1.942655562368570443e+01
5.994389313478021819e+01,1.952584892663537630e+01
5.995574352399081164e+01,1.962514861502694075e+01
5.996754116091415909e+01,1.972445460403230300e+01
5.997928650987490329e+01,1.982376681031860599e+01
5.999098002913731165e+01,1.992308515201552410e+01
6.000000000000000000e+01,1.999999999999999645e+01
